query_artist,query_title,id,name,artist,artist_id,n_artists,type,release_date,total_tracks,popularity
The Smiths,The Smiths,1uoQwF1TJVJNvluVNAirjj,Nothing On The Clock But Smiths,The Tailgunners,1XJdnnBPtDP3OPQekOaxhs,1,album,2007-05-29,11,0
The Smiths,The Smiths,1E0yW1D9nNsIAyjmhTzUZB,Live At The Smithsonian - Volume 2,Ralph Stanley And The Clinch Mountain Boys With Rickey Lee And Roy Lee Centers,43SoYyCCegRBU0vLYMz6F2,1,album,2001,10,0
The Smiths,The Smiths,4GlWfNfxNqErUDEErspUTE,The Lesson Of The Smiths/The Gay Train,MJ Hibbett & The Validators,1MwkB5z5zE4wDNXtTS9ktp,1,album,2007-02-26,7,0
The Smiths,The Smiths,0hPkpgtv73eboQGL0BQ2oy,Play Guitar With… The Smiths,The Backing Tracks,2g3lXz8vcQk38ofbiJzDiZ,1,album,2005,13,6
The Smiths,The Smiths,0L6ctHHvTwwSrhCrX7hx0S,The Karaoke Channel - In the style of The Smiths - Vol. 1,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2008,2,0
The Smiths,The Smiths,1uKlk5E6cutCdbxOOS6VYh,The Karaoke Channel - Sing How Soon Is Now? Like the Smiths,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2014-12-14,2,0
The Smiths,The Smiths,2GDdKaxebZ5yMcE4weY4Cz,Tribute to a Generation: A Salute to the Big Bands of the WWII Era,The Smithsonian Jazz Masterworks Orchestra,0nTGlsZEm71LCHToTD3V4m,1,album,2004-05-25,17,3
The Soft Pink Truth,Why Do the Heathen Rage?,7uNcmjJCceIIO3N4qH6q4L,Why Do the Heathen Rage?,The Soft Pink Truth,1TzvxOvPV19Pr7UiCne5Ei,1,album,2014-06-17,10,11
The Stone Roses,The Stone Roses,0um9FI6BLBldL5POP4D4Cw,The Stone Roses,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,1989-05-02,12,68
The Stone Roses,The Stone Roses,2hPgN0wHJ3efQg3DwaLIvW,The Stone Roses (20th Anniversary Collector's Edition),The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,1989-05-03,40,53
The Stone Roses,The Stone Roses,2X30YPHjEbDLtxwsHnUabT,The Complete Stone Roses,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,1995-05-15,21,45
The Stone Roses,The Stone Roses,1ZTVXLg7ze1r2HR2JPtPyM,The Stone Roses (20th Anniversary Legacy Edition),The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,1989-05-03,27,27
The Stone Roses,The Stone Roses,1RB1lMsMcQQmcqUyP23T5f,The Very Best Of The Stone Roses,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,2002-11-04,15,16
The Stone Roses,The Stone Roses,2Mulw0iaKua3geVj9awHDW,The Remixes,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,2000-11-21,12,35
The Stone Roses,The Stone Roses,7IKFQipX73KoBZqM3y4Nzf,The Very Best Of The Stone Roses,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,2002-11-04,15,24
The Stone Roses,The Stone Roses,11QfdPEdWR8ZZ3fnOh5beJ,The Very Best Of The Stone Roses (Remastered),The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,1,album,2002-11-04,15,34
The Stone Roses,The Stone Roses,1v0d6o1IFkPXytZ7I53xwd,Play Guitar With… The Stone Roses,The Backing Tracks,2g3lXz8vcQk38ofbiJzDiZ,1,album,1999,14,2
The Stone Roses,The Stone Roses,7vUiv6GwMkCNBn36FECMwO,Play Guitar With…The Stone Roses (Book 2),The Backing Tracks,2g3lXz8vcQk38ofbiJzDiZ,1,album,1999,12,0
The Stone Roses,The Stone Roses,0esC0XV1JaCQZLDgDgtkYO,Drew's Famous #1 Karaoke Hits: Sing Like Happy Mondays & The Stone Roses,The Karaoke Crew,0GRelLAVHzwasg0Ja7gJUy,1,album,2012-03-13,16,0
The Stone Roses,The Stone Roses,71Jp5f5NgCBNbfIUuamoBz,"Play Guitar with the Music of Kula Shaker, Manic Street Preachers, Ocean Colour Scene, Oasis, Stone Roses, Pulp & Paul Weller",The Backing Tracks,2g3lXz8vcQk38ofbiJzDiZ,1,album,2012-10-16,14,0
The Stooges,Fun House,3FTcomSFg2zWSqWLRgBYpv,Fun House (Deluxe Edition),The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,1970,21,44
The Stooges,Fun House,5hBbiVCgSQ68JfWE3UAwf3,1970: The Complete Fun House Sessions,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2005-08-23,142,19
The Stooges,Fun House,2R96ODxFxoVNFc98jNqhv4,Fun House (Live),The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2020-07-31,1,1
The Stooges,The Stooges,3MANoCcmaHWeXSuWiO3iVo,The Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,1969-08-05,8,54
The Stooges,The Stooges,0Z1Y5L90NjqUD351YUQWdA,The Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,1969-01-01,26,53
The Stooges,The Stooges,2jIzYmu0kYyj2NeO9p5Sx5,Heavy Liquid 'The Album',The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2017-04-22,17,35
The Stooges,The Stooges,5n9MNlvwkaVv6Q2ja52pE0,The Stooges (Deluxe Edition),The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2005-11-08,18,28
The Stooges,The Stooges,5S38cTeAWT2aqlArzdWbuc,The Weirdness,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2007-01-01,12,29
The Stooges,The Stooges,43bwT6QlodDrQt8EPM9D5Y,Jesus Loves The Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2010-02-01,25,21
The Stooges,The Stooges,5o1f513Y2FgiNz4U1nUQbL,The Nonsense Songbook,The Three Stooges,2qjlDXwC5OFk1MT20PDQDo,1,album,1959-01-01,12,18
The Stooges,The Stooges,0N0Sh1E5q4jgaXS7SKJzmy,"You Think You're Bad, Man? The Road Tapes '73-'74 (Live)",The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2020-11-20,42,22
The Stooges,The Stooges,5hBbiVCgSQ68JfWE3UAwf3,1970: The Complete Fun House Sessions,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2005-08-23,142,19
The Stooges,The Stooges,0sZysU7lWI01Vjla0AZ7AV,Playlist: The Best of the Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2016-09-23,14,17
The Stooges,The Stooges,1VhjbsDwgUWW5G3hLjnEoJ,Highlights From the Funhouse Sessions,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2017-05-19,14,15
The Stooges,The Stooges,0TU3ggjqMImj8ifiNg6S4m,Christmas Time with The Three Stooges,The Three Stooges,2qjlDXwC5OFk1MT20PDQDo,1,album,2005-12-20,9,6
The Stooges,The Stooges,0Rg7cbjabf9AEXtZmPoC6y,Raw Power Live: In The Hands Of The Fans,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2011-04-26,9,10
The Stooges,The Stooges,0ClsCOj01Yre2WcXdJ0d5T,Metallic K.O. - The Original 1976 Album,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,1976-01-01,7,8
The Stooges,The Stooges,0qkNwAlPKdxZB5yKFYDXC0,Live At The Whiskey A Go-Go,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2007-04-09,8,9
The Stooges,The Stooges,1ajUOXwhFyKm16ODkzIDkX,Rhino Hi-Five: The Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2006-10-24,5,7
The Stooges,The Stooges,4R3dkQa16qYvkZyai1YWUt,"You Don't Want My Name, You Want My Action: 1971 The Missing Link (Live)",The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2010-06-14,29,6
The Stooges,The Stooges,6ksFTd4nPocExT6lHM4lxL,The Ridiculous Trio Plays The Stooges,The Ridiculous Trio,3c2BtMsl2oPEany40bocDy,1,album,2020-07-17,9,2
The Stooges,The Stooges,3F1wELl3oLrnkP66sq0tLV,The Three Stooges - The Main Title Theme,TV Themes,0clhXvKQeY8xOFIXwePnyR,1,album,2019-06-17,1,1
The Stooges,The Stooges,1IYYwnJKQlLJXlElNQ4wen,Live At Lollapalooza 2007: Iggy & The Stooges,The Stooges|Iggy Pop,4BFMTELQyWJU1SwqcXMBm3|33EUXrFKGjpUSGacqEHhU4,2,album,2007-01-01,3,4
The Stooges,The Stooges,33BdMRRR4YRNJ42d4q5iE4,Till the End Of The Night,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,1991-06-01,6,3
The Stooges,The Stooges,73GHJZPfjenWzeZQpPjWf0,Back to the Noise,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2003,19,1
The Stooges,The Stooges,0aTSpuz2FB5N1dDfXSsN9L,Back to the Noise,The Stooges,4BFMTELQyWJU1SwqcXMBm3,1,album,2003,19,3
The Strokes,Angles,6Jx4cGhWHewTcfKDJKguBQ,Angles,The Strokes,0epOFNiUfyON9EYx7Tpr6V,1,album,2011-03-21,10,67
The Strokes,Is This It,2k8KgmDp9oHrmu0MIj4XDE,Is This It,The Strokes,0epOFNiUfyON9EYx7Tpr6V,1,album,2001-07-30,11,68
The Strokes,Is This It,19jQHcoF9tnrrKyB7CbWU0,Is This It (Home Recording),The Strokes,0epOFNiUfyON9EYx7Tpr6V,1,album,2002-09-23,1,25
The Turtles,Present The Battle Of The Bands,155OAoTAYR4Uu0LpSMvy5W,The Turtles Present The Battle of the Bands,The Turtles,2VIoWte1HPDbZ2WqHd2La7,1,album,1968,14,53
The Twilight Sad,It Won't Be Like This All the Time,0BHLK3Dt7sdLu2IbMehCij,IT WON/T BE LIKE THIS ALL THE TIME,The Twilight Sad,6e6GkaF6uiSEFuTrlvDJUF,1,album,2019-01-18,11,27
The Twilight Sad,It Won't Be Like This All the Time,2RvmenUDBdg4np530GjGQb,IT WON/T BE LIKE THIS ALL THE TIME (LIVE),The Twilight Sad,6e6GkaF6uiSEFuTrlvDJUF,1,album,2020-05-15,18,14
The Velvet Underground,Loaded,2ny1rPsLOoKNFZhMLubMrs,Loaded: Re-Loaded 45th Anniversary Edition,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,1970,75,65
The Velvet Underground,Loaded,4RMGrhJRnGiNqmKqhqpLlX,Loaded (2015 Remaster),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,1970,14,54
The Velvet Underground,Loaded,1jYzTZV1cQXE89zA9ZSUpE,Loaded: Re-Loaded 45th Anniversary Edition,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,1970,95,42
The Velvet Underground,The Velvet Underground,4xwx0x7k6c5VuThz5qVqmV,The Velvet Underground & Nico 45th Anniversary,The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,11,68
The Velvet Underground,The Velvet Underground,2HOf3Nb44Us8U9oEtKLSrX,The Velvet Underground (45th Anniversary),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,1969,10,64
The Velvet Underground,The Velvet Underground,2Cdd4W17oumNihEt2aPNJB,The Velvet Underground (45th Anniversary / Deluxe Edition),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2014-11-24,22,49
The Velvet Underground,The Velvet Underground,2rc2iWwiLaYqw2v9LACPu0,The Velvet Underground (45th Anniversary / Super Deluxe),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2014-11-24,65,40
The Velvet Underground,The Velvet Underground,2z1nix8wW4fspJSjZTcGF2,The Velvet Underground & Nico 45th Anniversary (Deluxe Edition),The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,31,36
The Velvet Underground,The Velvet Underground,1b27KQt4bBP2hlgrHbQMIw,The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition),The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,65,34
The Velvet Underground,The Velvet Underground,1fPFbEDZR01jS8tLRpep5x,The Velvet Underground (45th Anniversary / Super Deluxe),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2014-11-24,65,32
The Velvet Underground,The Velvet Underground,5LgY9Wu82UspRz8Qs0M9Ci,The Complete Matrix Tapes,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2015-11-20,42,26
The Velvet Underground,The Velvet Underground,3fe3bBBMKcNSdRryZuBFBW,The Bootleg Series Vol.1 - The Quine Tapes,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2001-01-01,23,23
The Velvet Underground,The Velvet Underground,70GfJ9vicWxEZNK5z9y3jr,20th Century Masters: The Millennium Collection: Best Of The Velvet Underground,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2000-10-10,11,18
The Velvet Underground,The Velvet Underground,3Snwx3wt1TyoZTTaJxINu0,The Velvet Fog,The Diamond Underground,6odaKoS2DymDdAFfAdkov0,1,album,2019-07-18,1,0
The Velvet Underground,The Velvet Underground,2H30RGwhjDO1rp54D1jzCe,How Does It Feel to Be Loved? The Scenics Play The Velvet Underground,The Scenics,51fEG0XFCDoKZwq9HQwDG3,1,album,2008-02-05,10,0
The Velvet Underground,The Velvet Underground,0ZFWMFTivHXfZJwJ2627Ov,Singalong To The Hits Of Velvet Underground,The Velvet Furs,2ykef0ms028O7XJqWVHqyx,1,album,2009-06-01,12,0
The Velvet Underground,The Velvet Underground & Nico,4xwx0x7k6c5VuThz5qVqmV,The Velvet Underground & Nico 45th Anniversary,The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,11,68
The Velvet Underground,The Velvet Underground & Nico,2z1nix8wW4fspJSjZTcGF2,The Velvet Underground & Nico 45th Anniversary (Deluxe Edition),The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,31,36
The Velvet Underground,The Velvet Underground & Nico,1b27KQt4bBP2hlgrHbQMIw,The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition),The Velvet Underground|Nico,1nJvji2KIlWSseXRSlNYsC|0IwlY33zbBXN7zlS9DP2Cj,2,album,1967-03-12,65,34
The Velvet Underground,White Light/White Heat,0HHmJpwOXXRJu9HI9iQiEO,White Light / White Heat,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,1968-01-30,6,42
The Velvet Underground,White Light/White Heat,2a5vbe7uTRGAshFI80sfAl,White Light / White Heat,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2013-01-01,20,33
The Velvet Underground,White Light/White Heat,554JkhGvfj3IvlSyTaFQJB,White Light / White Heat (Super Deluxe),The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1,album,2013-12-10,30,31
The Vines,Highly Evolved,14rRGdr4K5UoaEFVw9jqBG,Highly Evolved,The Vines,7vkiEK5D7Gf0z4M1Va0CXD,1,album,2002-01-01,12,57
The Wailers,Burnin',5EZMcYc3xK0rlru83kHpUe,Burnin' (Deluxe Edition),The Wailers,6uSKeCyQEhvPC2NODgiqFE,1,album,1973-10-19,27,64
The Wailers,Burnin',25WE9xmZIYadg5lhdgscTJ,Burnin',The Wailers,6uSKeCyQEhvPC2NODgiqFE,1,album,2001-01-01,13,51
The Wailers,Catch a Fire,39kLAVdcgW7jbMcTEaY2qy,Catch A Fire,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,1,album,1973-04-13,20,64
The Wailers,Catch a Fire,6waaOq4cZ1eoGYaa89PtCQ,Catch A Fire,The Wailers,6uSKeCyQEhvPC2NODgiqFE,1,album,2001-01-01,11,31
The Walkmen,Lisbon,2v2BwHGqd49ldR6pK4XOMP,Lisbon,The Walkmen,6kFay2DQ5aZfeu5OsrF3Pw,1,album,2010,11,30
The Wanted,The Wanted,0NN3zv0dQ73NkBd8tM7wFj,The Wanted (Special Edition),The Wanted,2NhdGz9EDv2FeUw6udu2g1,1,album,2012-01-01,10,64
The Wanted,The Wanted,6FftnKauTntTYF5PBI0yOm,The Wanted (Special Edition),The Wanted,2NhdGz9EDv2FeUw6udu2g1,1,album,2012-01-01,10,61
The Wanted,The Wanted,2WKKYXyjXjZHCvZhiunLU8,The Wanted,The Wanted,2NhdGz9EDv2FeUw6udu2g1,1,album,2012-01-01,7,41
The Wanted,The Wanted,2wtNwzvBanX2qlunqJav1p,We Own The Night,The Wanted,2NhdGz9EDv2FeUw6udu2g1,1,album,2013-01-01,9,36
The Wanted,The Wanted,5VJ4Td68yWh9Q1sRoPILX9,All I Ever Wanted: The Airborne Toxic Event - Live From Walt Disney Concert Hall featuring The Calder Quartet,The Airborne Toxic Event,7xovAENFxmyEWhzbnHsB3Z,1,album,2010-01-01,17,35
The Wanted,The Wanted,3o1Tk91fphcexRk4UNZk6Q,Outlaws: The Two Most Wanted,The True Brothers,6U1Uf6uOLDYBTgsPXcBJBs,1,album,2010-04-19,11,22
The Wanted,The Wanted,39DaC65BKN2RvzbfrWEUOL,The Wanted,The Wanted,2NhdGz9EDv2FeUw6udu2g1,1,album,2012-01-01,7,29
The Wanted,The Wanted,0Rwkl6lPgzO6Ih9I7jOst1,Everything You Ever Wanted: The B-Sides,The Friday Night Boys,3LVtZP0UUtY35ptAnntYsT,1,album,2011-02-01,12,18
The Wanted,The Wanted,6lKisuIhPuIlg00PZccKv1,The Hell You Wanted,Devil in the Details,1BHtEJ6LTp3dilQE7JzhtP,1,album,2020-10-30,10,18
The Wanted,The Wanted,7BG3TCVbONEIDFSVaWjAqF,Jolie & The Wanted,Jolie & The Wanted,4Onrpo7GVlrDouKhsLlJhk,1,album,2000-01-01,11,5
The Wanted,The Wanted,6rtleuO5TBZ1mcJbhxY3wB,The Life You Always Wanted,The Bittersweets,4duqVj78DojODJ6M8Gl29l,1,album,2006-06-27,11,8
The Wanted,The Wanted,61lfoMDN3KxjKDAw5iixIN,The Wanted,The Wanted,7yvTVBk6rPyekp664Vi6rF,1,album,2011-01-12,14,1
The Wanted,The Wanted,7dru14KB1WHyRaOv9Fvvs7,The Wanted,The Answer Stays,0pklISQ4irpBuYHcEcoRQD,1,album,2020-02-16,2,1
The Wanted,The Wanted,2gWFEckNlKG53sw7kCm3aI,The Wanted,Root for the Villain,4gg9Plb0QhRxA5QYxkeI3g,1,album,2019-01-05,1,0
The Wanted,The Wanted,4cDCGnA5eco4qQzTKRD3QK,Wanted the Illist,The Wanted Emcees,03mLAoFw7Gk9Xd0xG01TuR,1,album,2012-04-10,1,0
The Wanted,The Wanted,6frkKdZAFdjjynsVi0sZpb,Wanted : The Dope Fiends,The Dope Fiends,6t4I4mh8hRJUJldcmOreKn,1,album,2010-05-25,12,0
The Wanted,The Wanted,0RM0YeTYOwJXgBZ7SBOwZc,Wanted (The Livingroom Sessions),Them Lewis Boys,5fvuzhBS4zrGihvmxsWfPM,1,album,2017-01-29,5,0
The Wanted,The Wanted,3cpss09OKIKAaryPkueWA0,The Album Nobody Wanted,The One With,353oiLS1dg7sY4V9yejt2d,1,album,2017-06-20,4,0
The Wanted,The Wanted,4gJdDMVZuZCJZsZK4AmJWV,Christmas With the Band Wanted,The Band Wanted,7e263tujGK3BJWDJ8fcJoW,1,album,2020-11-29,10,0
The Wanted,The Wanted,5H37SkehpanQQBYARpIjUb,"The Most Wanted, Vol. 1",The Bootz Music,7k59mnyq56rRrUKiYItaN4,1,album,2021-05-25,11,1
The Wanted,The Wanted,32kq1R6BBrOl78pKlL9b4t,Let's Spend the Day Like We Wanted,The Aim,33HtrC23JYc6MBRly3fiRp,1,album,2013-02-26,1,0
The Wanted,The Wanted,3eRsOY7zByr4cwowZVyptB,The Woman You've Always Wanted to Be,The Minettes,3zUdQAQ0v9P0GPYTitXyLU,1,album,2020-05-09,1,0
The Wanted,The Wanted,1C7RHliAVPmv0jJMFB67Rt,All I Ever Wanted Was The Fire,The Lights Beneath,6zdsiqIFBbRfDeU4BpnmoG,1,album,2014,12,2
The Wanted,The Wanted,5Vz1zEQ6j77bjMF5HzJVA6,Wanted Guns: Darkwatch (The Single Shot Series),The Ostrogothic Fantasy Orchestra,0FYOXLwXORqZL5ccX7Uubt,1,album,2021-05-14,1,0
The Wanted,The Wanted,4Mg0cEiQEtoqT6T4Hhmu9u,I Gave You the Moon But You Wanted the Stars,The Insurrectionists,7IEX6oEcOI1Z815ybwwubf,1,album,2016-01-22,12,0
The Wanted,The Wanted,4Lz0C0w2dUGjaB5XlxWOr3,Was This Really the Place Where You Wanted to Belong?,The Mystic Forest,19D0TYTiJq1WfgwRsUgWHZ,1,album,2019-03-03,1,0
The Wanted,The Wanted,4eDyRqCoJNrjCREVECMtdn,"You Wanted the Rest, You Got the Rest (Rarities and Live Demos)",The Tide,3epp2BfLpI2PRtA49gbCqI,1,album,2019-05-20,8,0
The Wanted,The Wanted,6EqVOKts3AdpMrK7tDeg4N,I Wanted to Show Her All the Beautiful Things in the World,The Dykeenies,0XRfPXHjayQLc5xRlA02i0,1,album,2018-05-11,5,8
The Wanted,The Wanted,5OMV8wcjoyudbDbomINMN7,Before the Fall,The Wanted,7yvTVBk6rPyekp664Vi6rF,1,album,2021-01-22,1,0
The Wanted,The Wanted,7E4x7t25JxPEQ89aVoKp0n,Under The Male,The Lessons Wanted,35e3WV9YbXY0cqFIU8uIC8,1,album,2021-01-26,14,0
The Wanted,The Wanted,1eTKCwxXAsUUVFqzZ0NOy4,Rainbow in the Dark,The Band Wanted,7e263tujGK3BJWDJ8fcJoW,1,album,2020-07-05,1,0
The Wanted,The Wanted,4RlDrla55TY3geJv85P9Qk,Increase The Dosage,Wanted By The FBI,31uIKQPQkkqo21s4jaVlKN,1,album,2007-04-13,9,0
The Wanted,The Wanted,1qf4nnE1TwZy2HzujlgYt8,Well Worth the Bet,Wanted By The FBI,31uIKQPQkkqo21s4jaVlKN,1,album,2014-06-24,6,0
The Wanted,The Wanted,7x5gYbj73huGn6Uqd56BzT,We Are the Ocean,Ricky Free and the Wanted,5XNuIlzGVbH3LTAlcUG4AB,1,album,2011-05-27,9,0
The Wanted,The Wanted,1pzaEvQVZeyCY3RzuQF0nW,The First 100 Years,Gerry Lee & The Wanted Men,3apqrY1GZeKl1otv9lzPWa,1,album,2007-10-15,15,1
The Wanted,The Wanted,4d4QsUlFwWos053KkczwJb,Lost in the City,尋人啟事The Wanted,7FNSvrE4X5hb2C6pYN0skP,1,album,2021-05-29,1,6
The Wanted,The Wanted,4D8WzIgdWiA5RtCaBdLtJK,The Most Wanted Musicals,The Musicals,3AL54zzRreRAeBWJrZvUcT,1,album,2015-12-01,50,1
The Wanted,The Wanted,0avwAIrwxHkDJzpFqKpO6E,Chasing the Sun (The Wanted Tribute),You'll Find Us Chasing the Sun,6WAFVITQYbT1nvb6FzCJDM,1,album,2012-07-24,2,2
The Wanted,The Wanted,0H76HDcNtDxCqnvOCkbQPU,Wanted: The True Brothers - Country Outlaw Tribute,The True Brothers,6U1Uf6uOLDYBTgsPXcBJBs,1,album,2005,10,0
The Wanted,The Wanted,1ARQvdQrkptZl51bpkS8kB,We Own The Night - Tribute to The Wanted,We Own The Night,3jlvtSKIzmne437dwlXXzf,1,album,2013-08-07,2,1
The Wanted,The Wanted,1apocBYnLhjVyjt74G8Yly,Glad You Came (Originally Performed By the Wanted),The True Star,57AREOiP4hZMvh5fMQS5KY,1,album,2012-06-26,2,0
The Wanted,The Wanted,7p1xP4mauhtShgUYW1W1JL,The Karaoke Channel - Sing Wanted Like Hunter Hayes,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2013-10-04,2,0
The Wanted,The Wanted,7n6OrBQTKdsfvImCkQbX9H,Glad You Came (As Made Famous By The Wanted),The Acoustics,0kk9smw2syG5zb253nFDac,1,album,2012-03-26,2,0
The Wanted,The Wanted,4P9DPaiPjeV3HNBcDetsfN,The Karaoke Channel - Sing Chasing the Sun Like the Wanted,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2013-10-04,2,0
The Wanted,The Wanted,2gfZ8mRY1109kEoXV7Whmk,Wanted (In the Style of Hunter Hayes) [Karaoke Version],The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2013-07-01,1,0
The Wanted,The Wanted,3arvW852KMCVBPdvWK5Fkw,The Karaoke Channel - Sing You Wanted More Like Tonic,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2015-03-23,2,0
The Wanted,The Wanted,4uBwCN9qfYJZh5K49OGVJO,The Karaoke Channel - Sing Boom Like Jolie & The Wanted,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2014-12-14,2,0
The Wanted,The Wanted,4IFp1aU9zr1VxoiSOCT01V,The Karaoke Channel - Sing You Wanted the Best Like Kiss,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2015-04-13,2,0
The Wanted,The Wanted,7tpFfddcayYlgGygGRvzD2,Chasing the Sun (In the Style of the Wanted) [Karaoke Version],The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2013-07-01,1,0
The Wanted,The Wanted,0pdXCvwEPPCcuOhxRq7rvr,The Karaoke Channel - Sing All You Wanted Like Michelle Branch,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,1,album,2014-11-24,2,0
The War on Drugs,Lost in the Dream,14xxjLlbGy8ACm4MorBjD5,Lost In The Dream,The War On Drugs,6g0mn3tzAds6aVeUYRsryU,1,album,2014-03-18,10,64
The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj,After Hours,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-03-20,14,94
The Weeknd,After Hours,6YlDIxqEjvY63ffH6AwCjd,After Hours (Deluxe),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-04-03,17,74
The Weeknd,After Hours,03NCvBIGqzLPhLoi4pDb3L,After Hours,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-03-20,14,59
The Weeknd,After Hours,1ZJIMQ7fTy5Aw7InjQtvnO,After Hours (Remixes),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-04-02,6,53
The Weeknd,After Hours,5OrhhWHH015Al0f85fzFIC,After Hours (Deluxe),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-04-03,17,50
The Weeknd,After Hours,7GzUvGVhhlMLFp0c671yL4,After Hours (Remixes),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2020-04-02,6,31
The Weeknd,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2015-08-28,14,86
The Weeknd,Beauty Behind The Madness,7q6thErM1TVz3wu46kynOe,Beauty Behind The Madness,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2015-08-28,14,47
The Weeknd,House of Balloons,7zCODUHkfuRxsUjtuzNqbd,House Of Balloons (Original),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2021-03-21,9,66
The Weeknd,Kiss Land,3hhDpPtCFuQbppwYgsVhMO,Kiss Land,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,album,2013-01-01,10,65
